"Date and time","SMV340200 - Total CPU Power (W, Total over last 15 min) (W)","SMV340201 - Total CPU Power (W, Total over last 15 min) (W)","SMV340202 - Total CPU Power (W, Total over last 15 min) (W)","SMV340203 - Total CPU Power (W, Total over last 15 min) (W)","SMV340204 - Total CPU Power (W, Total over last 15 min) (W)","SMV340205 - Total CPU Power (W, Total over last 15 min) (W)","SMV340206 - Total CPU Power (W, Total over last 15 min) (W)","SMV340207 - Total CPU Power (W, Total over last 15 min) (W)","SMV340208 - Total CPU Power (W, Total over last 15 min) (W)","SMV340209 - Total CPU Power (W, Total over last 15 min) (W)","SMV340210 - Total CPU Power (W, Total over last 15 min) (W)","SMV340211 - Total CPU Power (W, Total over last 15 min) (W)","SMV340212 - Total CPU Power (W, Total over last 15 min) (W)","SMV340213 - Total CPU Power (W, Total over last 15 min) (W)","SMV340230 - Total CPU Power (W, Total over last 15 min) (W)","SMV340232 - Total CPU Power (W, Total over last 15 min) (W)","SMV340233 - Total CPU Power (W, Total over last 15 min) (W)","SMV340234 - Total CPU Power (W, Total over last 15 min) (W)","SMV340262 - Total CPU Power (W, Total over last 15 min) (W)","SMV340263 - Total CPU Power (W, Total over last 15 min) (W)","idrac-9DQGPV3 - Total CPU Power (W, Total over last 15 min) (W)","idrac-BDQGPV3 - Total CPU Power (W, Total over last 15 min) (W)","idrac-CDQGPV3 - Total CPU Power (W, Total over last 15 min) (W)","idrac-DDQGPV3 - Total CPU Power (W, Total over last 15 min) (W)","idrac-FDQGPV3 - Total CPU Power (W, Total over last 15 min) (W)"
"2025-06-16T15:30:00-03:00","","","","","","590.521052","","","","663.163796","","","","","","494.621951","","","","","","324.446506","542.834252","548.963158",""
"2025-06-16T15:45:00-03:00","","","","","","587.378948","","","","674.747369","","","","","","465.644172","","","","","","324.410527","540.145729","551.41579",""
"2025-06-16T16:00:00-03:00","","","","","","591.3","","","","648.121052","","","","","","464.783951","","","","","","324.368698","542.095503","547.957894",""
"2025-06-16T16:15:00-03:00","","","","","","597.710527","","","","683.136842","","","","","","450.185186","","","","","","324.347593","550.16366","563.505263",""
"2025-06-16T16:30:00-03:00","","","","","","588.505263","","","","678.642106","","","","","","449.641976","","","","","","324.21164","547.373684","554.515734",""
"2025-06-16T16:45:00-03:00","","","","","","591.194737","","","","691.11579","","","","","","428.88957","","","","","","324.190477","543.179894","570.576399",""
"2025-06-16T17:00:00-03:00","","","","","","577.705263","","","","678.401219","","","","","","476.466258","","","","","","324.28421","546.015873","546.931579",""
"2025-06-16T17:15:00-03:00","","","","","","579.942106","","","","696.768421","","","","","","458.708074","","","","","","324.544973","552.942106","546.54938",""
"2025-06-16T17:30:00-03:00","","","","","","579.905263","","","","690.347369","","","","","","458.567901","","","","","","324.31746","541.331579","541.055523",""
"2025-06-16T17:45:00-03:00","","","","","","576.96809","","","","692.531579","","","","","","425.453988","","","","","","324.71123","530.494737","542.978836",""
"2025-06-16T18:00:00-03:00","","","","","","566.366326","","","","690.405263","","","","","","442.398773","","","","","","324.521277","526.776288","554.863158",""
"2025-06-16T18:15:00-03:00","","","","","","563.068421","","","","693.136842","","","","","","451.152439","","","","","","324.342106","529.452631","552.489473",""
"2025-06-16T18:30:00-03:00","","","","","","567.476798","","","","675.691816","","","","","","452.300613","","","","","","324.396252","523.952631","569.671958",""
"2025-06-16T18:45:00-03:00","","","","","","567.944904","","","","677.324693","","","","","","440.333333","","","","","","324.432572","524.373434","551.410527",""
"2025-06-16T19:00:00-03:00","","","","","","577.931649","","","","661.189473","","","","","","444.613497","","","","","","324.423329","527.179894","555.981207",""
"2025-06-16T19:15:00-03:00","","","","","","574.622679","","","","663.826316","","","","","","452.419753","","","","","","324.326316","539.5","548.617702",""
"2025-06-16T19:30:00-03:00","","","","","","579.877606","","","","660.731579","","","","","","478.484849","","","","","","324.565566","531.328948","547.061146",""
"2025-06-16T19:45:00-03:00","","","","","","572.397264","","","","672.347369","","","","","","474.987654","","","","","","324.573684","532.28421","556.678948",""
"2025-06-16T20:00:00-03:00","","","","","","573.675776","","","","668.963158","","","","","","502.888199","","","","","","324.441489","534.141361","555.81579",""
"2025-06-16T20:15:00-03:00","","","","","","580.478948","","","","671.731579","","","","","","495.962963","","","","","","324.37037","548.432323","582.888504",""
"2025-06-16T20:30:00-03:00","","","","","","582.752631","","","","672.845956","","","","","","477.746913","","","","","","324.447369","542.88421","560.68254",""
"2025-06-16T20:45:00-03:00","","","","","","584.752631","","","","702.578948","","","","","","487.098766","","","","","","324.425648","542.846561","564.494737",""
"2025-06-16T21:00:00-03:00","","","","","","583.181951","","","","690.531579","","","","","","500.248447","","","","","","324.436842","536.01579","557.976288",""
"2025-06-16T21:15:00-03:00","","","","","","578.48421","","","","696.226316","","","","","","509.308642","","","","","","324.360194","542.173684","554.542106",""
"2025-06-16T21:30:00-03:00","","","","","","570.352631","","","","696.473684","","","","","","504.797546","","","","","","324.599789","529.626316","557.78836",""
"2025-06-16T21:45:00-03:00","","","","","","573.057894","","","","704.324608","","","","","","497.364198","","","","","","324.668421","532.940139","551.51579",""
"2025-06-16T22:00:00-03:00","","","","","","570.031579","","","","680.980656","","","","","","480.030488","","","","","","324.647369","536.714286","557.494737",""
"2025-06-16T22:15:00-03:00","","","","","","561.921052","","","","690.104712","","","","","","487.462963","","","","","","324.456039","541.052631","566.709397",""
"2025-06-16T22:30:00-03:00","","","","","","561.636842","","","","699.675941","","","","","","480.02454","","","","","","324.42328","529.521052","586.757641",""
"2025-06-16T22:45:00-03:00","","","","","","561.373684","","","","691.171078","","","","","","484.203703","","","","","","324.465018","525.047369","582.151356",""
"2025-06-16T23:00:00-03:00","","","","","","564.11579","","","","666.246969","","","","","","469.890244","","","","","","324.616217","535.073933","572.957894",""
"2025-06-16T23:15:00-03:00","","","","","","552.81736","","","","672.032879","","","","","","453.96319","","","","","","324.455874","536.947369","575.047369",""
"2025-06-16T23:30:00-03:00","","","","","","547.983337","","","","671.403141","","","","","","442.689024","","","","","","324.558588","526.179894","559.494987",""
"2025-06-16T23:45:00-03:00","","","","","","551.397819","","","","654.070173","","","","","","434.932516","","","","","","324.581888","522.121052","548.810527",""
"2025-06-17T00:00:00-03:00","","","","","","552.849462","","","","656.46879","","","","","","400.159509","","","","","","324.430304","523.863158","555.941799",""
"2025-06-17T00:15:00-03:00","","","","","","553.436842","","","","660.410527","","","","","","369.428571","","","","","","324.588236","536.267701","567.136842",""
"2025-06-17T00:30:00-03:00","","","","","","552.131579","","","","648.473353","","","","","","372.259259","","","","","","324.476533","529.332988","562.289473",""
"2025-06-17T00:45:00-03:00","","","","","","548.868421","","","","641.850646","","","","","","371.134969","","","","","","324.368421","527.042106","548.221052",""
"2025-06-17T01:00:00-03:00","","","","","","547.131579","","","","637.50974","","","","","","382.302469","","","","","","324.555556","518.747369","552.011629",""
"2025-06-17T01:15:00-03:00","","","","","","544.873684","","","","643.659686","","","","","","401.08642","","","","","","324.370958","530.110527","550.484272",""
"2025-06-17T01:30:00-03:00","","","","","","539.213999","","","","620.966804","","","","","","379.93865","","","","","","324.46511","520.458477","547.6",""
"2025-06-17T01:45:00-03:00","","","","","","538.822179","","","","615.046947","","","","","","387.882716","","","","","","324.542106","516.11579","540.579058",""
"2025-06-17T02:00:00-03:00","","","","","","539.473684","","","","617.173931","","","","","","431.359756","","","","","","324.420858","511.68647","549.508311",""
"2025-06-17T02:15:00-03:00","","","","","","538.168421","","","","620.38421","","","","","","417.325153","","","","","","324.505319","517.103613","556.194737",""
"2025-06-17T02:30:00-03:00","","","","","","537.198953","","","","611.08421","","","","","","422.242236","","","","","","324.476247","505.973684","552.74313",""
"2025-06-17T02:45:00-03:00","","","","","","535.613607","","","","616.565886","","","","","","409.981367","","","","","","324.510386","502.431579","554.294737",""
"2025-06-17T03:00:00-03:00","","","","","","536.213756","","","","608.924031","","","","","","415.154321","","","","","","324.515899","503.121052","552.794737",""
"2025-06-17T03:15:00-03:00","","","","","","531.794737","","","","614.505263","","","","","","440.220859","","","","","","324.526316","505.284848","570.931579",""
"2025-06-17T03:30:00-03:00","","","","","","532.942106","","","","601.236842","","","","","","444.919753","","","","","","324.652576","497.98421","615.884459",""
"2025-06-17T03:45:00-03:00","","","","","","538.731274","","","","614.11579","","","","","","429.791411","","","","","","324.521971","493.347369","573.688866",""
"2025-06-17T04:00:00-03:00","","","","","","560.4","","","","602.978948","","","","","","455.142857","","","","","","324.4476","518.787159","585.994737",""
"2025-06-17T04:15:00-03:00","","","","","","535.173684","","","","616.494737","","","","","","449.329268","","","","","","324.539682","507.68309","589.391534",""
"2025-06-17T04:30:00-03:00","","","","","","527.21579","","","","601.521052","","","","","","437.598766","","","","","","324.624339","492.61579","580.98421",""
"2025-06-17T04:45:00-03:00","","","","","","526.778948","","","","590.257894","","","","","","436.246913","","","","","","324.619076","486.613768","558.6",""
"2025-06-17T05:00:00-03:00","","","","","","530.510527","","","","610.394737","","","","","","467.314814","","","","","","324.619048","492.61579","580.987369",""
"2025-06-17T05:15:00-03:00","","","","","","523.447699","","","","617.621052","","","","","","476.7375","","","","","","324.529574","497.387451","568.442106",""
"2025-06-17T05:30:00-03:00","","","","","","522.263158","","","","620.552631","","","","","","487.308642","","","","","","324.144892","485.407408","558.044432",""
"2025-06-17T05:45:00-03:00","","","","","","521.383577","","","","629.31703","","","","","","495.030674","","","","","","324.273684","488.510527","554.98421",""
"2025-06-17T06:00:00-03:00","","","","","","522.070071","","","","603.771293","","","","","","453.70625","","","","","","324.049067","494.678066","559.947286",""
"2025-06-17T06:15:00-03:00","","","","","","519.633874","","","","607.97786","","","","","","479.490798","","","","","","324.036842","502.808832","561.804986",""
"2025-06-17T06:30:00-03:00","","","","","","517.034732","","","","597.999884","","","","","","470.073171","","","","","","323.995124","505.831579","558.557894",""
"2025-06-17T06:45:00-03:00","","","","","","519.835979","","","","617.047368","","","","","","435.90184","","","","","","324.268421","516.363158","558.1",""
"2025-06-17T07:00:00-03:00","","","","","","525.4","","","","604.905263","","","","","","426.638037","","","","","","324.131579","492.902424","563.658421",""
"2025-06-17T07:15:00-03:00","","","","","","525.205263","","","","632.6","","","","","","390.503068","","","","","","324.131579","496.146854","554.450833",""
"2025-06-17T07:30:00-03:00","","","","","","521.642106","","","","619.75579","","","","","","467.080247","","","","","","324.268421","491.973684","551.052631",""
"2025-06-17T07:45:00-03:00","","","","","","519.312169","","","","604.142106","","","","","","460.423313","","","","","","324.504023","497.868282","555.894737",""
"2025-06-17T08:00:00-03:00","","","","","","522.152631","","","","588.783069","","","","","","451.962733","","","","","","324.44182","494.1","550.836288",""
"2025-06-17T08:15:00-03:00","","","","","","519.006034","","","","614.073684","","","","","","431.524691","","","","","","324.349693","504.77421","546.593876",""
"2025-06-17T08:30:00-03:00","","","","","","519.436842","","","","604.408377","","","","","","403.177914","","","","","","324.176453","494.535653","547.294737",""
"2025-06-17T08:45:00-03:00","","","","","","519.839141","","","","603.038991","","","","","","398.098766","","","","","","324.274613","489.814814","545.921052",""
"2025-06-17T09:00:00-03:00","","","","","","525.81579","","","","602.98421","","","","","","407.717791","","","","","","324.535914","497.94709","551.54169",""
"2025-06-17T09:15:00-03:00","","","","","","522.957894","","","","610.324524","","","","","","413.932516","","","","","","324.465609","508.98421","556.2",""
"2025-06-17T09:30:00-03:00","","","","","","521.205263","","","","602.682328","","","","","","403.509202","","","","","","324.232077","490.042106","554.830688",""
"2025-06-17T09:45:00-03:00","","","","","","521.81579","","","","610.003591","","","","","","418.832298","","","","","","324.457894","470.242327","556.4",""
"2025-06-17T10:00:00-03:00","","","","","","527.189501","","","","594.710527","","","","","","433.736197","","","","","","324.322751","465.068421","548.857143",""
"2025-06-17T10:15:00-03:00","","","","","","452.331579","","","","612.403141","","","","","","450.202454","","","","","","324.443804","472.736842","552.58421",""
"2025-06-17T10:30:00-03:00","","","","","","433.549113","","","","608.080644","","","","","","424.730061","","","","","","324.494737","469.924931","551.187286",""
"2025-06-17T10:45:00-03:00","","","","","","454.689473","","","","605.437267","","","","","","471.91358","","","","","","324.391479","470.210527","544.005291",""
"2025-06-17T11:00:00-03:00","","","","","","473.624681","","","","595.41579","","","","","","488.45679","","","","","","324.449429","472.387434","551.231579",""
"2025-06-17T11:15:00-03:00","","","","","","470.331579","","","","594.431579","","","","","","493.549382","","","","","","324.186576","480.775723","581.608466",""
"2025-06-17T11:30:00-03:00","","","","","","479.794737","","","","575.447286","","","","","","455.881988","","","","","","323.947369","526.494737","554.226316",""
"2025-06-17T11:45:00-03:00","","","","","","498.352631","","","","568.594737","","","","","","463.858024","","","","","","323.925926","542.497341","546.305263",""
"2025-06-17T12:00:00-03:00","","","","","","519.842106","","","","579.516203","","","","","","475.331289","","","","","","324.089473","497.357894","551.573684",""
"2025-06-17T12:15:00-03:00","","","","","","533.056764","","","","613.771138","","","","","","449.302469","","","","","","324.253968","520.380831","557.424072",""
"2025-06-17T12:30:00-03:00","","","","","","556.95293","","","","600.570681","","","","","","471.469512","","","","","","324.044779","511.189473","554.605263",""
"2025-06-17T12:45:00-03:00","","","","","","570.673684","","","","593.024057","","","","","","475.944786","","","","","","324.497354","499.173684","559.645502",""
"2025-06-17T13:00:00-03:00","","","","","","577.218187","","","","593.947369","","","","","","473.298137","","","","","","324.298928","509.911904","556.821052",""
"2025-06-17T13:15:00-03:00","","","","","","572.116326","","","","608.168421","","","","","","470.552148","","","","","","324.305263","517.952168","560.905263",""
"2025-06-17T13:30:00-03:00","","","","","","575.005844","","","","596.757894","","","","","","482.080247","","","","","","324.142411","515.199748","587.389473",""
"2025-06-17T13:45:00-03:00","","","","","","574.837727","","","","618.051089","","","","","","491.742331","","","","","","324.095732","514.173684","550.833629",""
"2025-06-17T14:00:00-03:00","","","","","","592.620199","","","","606.210796","","","","","","467.080247","","","","","","324.43966","517.398816","554.831579",""
"2025-06-17T14:15:00-03:00","","","","","","586.031579","","","","647.109948","","","","","","463.819876","","","","","","324.547872","523.981047","558.325429",""
"2025-06-17T14:30:00-03:00","","","","","","591.452631","","","","623.361832","","","","","","472.47561","","","","","","324.172211","528.526316","558.047369",""
"2025-06-17T14:45:00-03:00","","","","","","517.889473","","","","616.415507","","","","","","458.527608","","","","","","324.026316","528.013227","553.194987",""
"2025-06-17T15:00:00-03:00","","","","","","514.010527","","","","607.661861","","","","","","447.388889","","","","","","324.247369","531.110596","556.5",""
"2025-06-17T15:15:00-03:00","","","","","","509.952631","","","","632.224537","","","","","","461.834356","","","","","","324.374987","536.384792","565.910527",""
"2025-06-17T15:30:00-03:00","","","","","","516.662909","","","","636.357894","","","","","","469.130434","","","","","","324.261243","535.326316","562.589002",""
"2025-06-17T15:45:00-03:00","","","","","","536.152631","","","","631.868421","","","","","","475.981481","","","","","","324.223802","541.306981","562.139942",""
"2025-06-17T16:00:00-03:00","","","","","","554.389473","","","","627.116402","","","","","","459.847561","","","","","","324.31579","541.005263","564.352631",""
